pct16,color
065-20027,#faa
065-20029,#f66
065-20031,#f66
065-20033,#f66
065-20034,#66f
065-20035,#f66
065-20037,#f66
065-20038,#f66
065-20039,#aaf
065-20042,#faa
065-20044,#faa
065-20045,#f66
065-20048,#faa
065-20050,#f66
065-20052,#faa
065-20054,#faa
065-20055,#f66
065-20056,#aaf
065-20062,#aaf
065-20064,#faa
065-20066,#faa
065-20068,#f66
065-20069,#f66
065-20071,#faa
065-20073,#f66
065-20075,#faa
065-20077,#f66
065-20080,#f66
065-20081,#faa
065-20084,#faa
065-20085,#f66
065-20086,#f66
065-20087,#aaf
065-20088,#f66
065-20091,#f66
065-20093,#66f
065-20096,#f66
065-20800,#f66
065-20801,#f66
065-20802,#f66
065-20803,#f66
065-20804,#f66
065-20806,#f66
065-20807,#f66
065-20808,#f66
065-21103,#aaf
065-21105,#faa
065-21107,#faa
065-21109,#faa
065-21114,#f66
065-21117,#f66
065-21120,#f66
065-21124,#f66
065-21131,#f66
065-21300,#f66
065-21301,#faa
065-21304,#f66
065-21306,#faa
065-21313,#faa
065-21314,#faa
065-21316,#faa
065-21317,#faa
065-21500,#faa
065-21503,#faa
065-21700,#faa
065-21702,#faa
065-21704,#f66
065-21800,#f66
065-21986,#faa
065-21987,#66f
065-22100,#f66
065-22104,#faa
065-22107,#faa
065-22108,#faa
065-22109,#faa
065-22202,#faa
065-22205,#f66
065-22206,#faa
065-22302,#faa
065-22303,#faa
065-22306,#faa
065-22401,#faa
065-22406,#faa
065-22502,#faa
065-22505,#faa
065-22507,#faa
065-22857,#f66
065-22858,#faa
065-22868,#f66
065-22870,#f66
065-22872,#f66
065-22873,#66f
065-22921,#aaf
065-22925,#aaf
065-22930,#aaf
065-23001,#f66
065-23002,#66f
065-23004,#66f
065-23006,#f66
065-23014,#66f
065-23016,#aaf
065-23018,#66f
065-23019,#f66
065-23020,#66f
065-23023,#aaf
065-23024,#66f
065-23026,#f66
065-24000,#aaf
065-24003,#aaf
065-24005,#faa
065-24010,#faa
065-24013,#faa
065-24014,#faa
065-24015,#faa
065-24019,#faa
065-24020,#faa
065-24026,#aaf
065-24027,#f66
065-24029,#aaf
065-24031,#aaf
065-24033,#aaf
065-24035,#faa
065-24037,#faa
065-24039,#f66
065-24042,#f66
065-24044,#f66
065-24045,#f66
065-24046,#faa
065-24048,#faa
065-24052,#aaf
065-24053,#faa
065-24056,#faa
065-24057,#aaf
065-24060,#faa
065-24063,#faa
065-24066,#aaf
065-24069,#aaf
065-24071,#faa
065-24072,#aaf
065-24075,#aaf
065-24077,#aaf
065-24078,#aaf
065-24079,#aaf
065-24082,#aaf
065-24083,#aaf
065-24085,#aaf
065-24086,#aaf
065-24090,#aaf
065-24092,#aaf
065-24093,#f66
065-24108,#aaf
065-24804,#66f
065-24805,#66f
065-24806,#f66
065-24820,#f66
065-24825,#aaf
065-24826,#faa
065-24829,#f66
065-24830,#66f
065-24831,#f66
065-24832,#f66
065-24833,#f66
065-24834,#f66
065-24835,#66f
065-24836,#f66
065-30000,#f66
065-30002,#faa
065-30004,#aaf
065-30008,#faa
065-30009,#f66
065-30020,#faa
065-30023,#faa
065-30025,#faa
065-30030,#faa
065-30034,#faa
065-30036,#faa
065-30042,#faa
065-30045,#faa
065-30048,#66f
065-30051,#aaf
065-30057,#faa
065-30060,#faa
065-30062,#66f
065-30904,#66f
065-30909,#66f
065-30910,#66f
065-30913,#66f
065-30920,#66f
065-30922,#66f
065-30924,#66f
065-30925,#aaf
065-30927,#f66
065-30928,#66f
065-30929,#aaf
065-30930,#66f
065-30931,#66f
065-30935,#66f
065-30937,#66f
065-30938,#66f
065-30940,#f66
065-30941,#66f
065-30943,#66f
065-30946,#66f
065-30947,#f66
065-30948,#f66
065-30949,#66f
065-30951,#f66
065-30952,#66f
065-30955,#66f
065-30956,#f66
065-30957,#66f
065-30958,#66f
065-30965,#66f
065-30968,#66f
065-30972,#66f
065-30977,#66f
065-30979,#aaf
065-30984,#f66
065-30985,#66f
065-30986,#f66
065-30990,#f66
065-30992,#aaf
065-30994,#aaf
065-30996,#aaf
065-31100,#faa
065-31105,#faa
065-31110,#faa
065-31112,#66f
065-31113,#aaf
065-31118,#66f
065-31200,#f66
065-31201,#aaf
065-31206,#aaf
065-31208,#aaf
065-31212,#faa
065-31300,#aaf
065-31302,#aaf
065-31305,#f66
065-31307,#aaf
065-31313,#aaf
065-31400,#66f
065-31405,#aaf
065-31407,#aaf
065-31408,#faa
065-31413,#aaf
065-31500,#faa
065-31505,#faa
065-31506,#faa
065-31511,#faa
065-31520,#aaf
065-31846,#f66
065-31847,#f66
065-31850,#66f
065-31853,#faa
065-32003,#66f
065-32007,#66f
065-32009,#66f
065-32011,#66f
065-32017,#66f
065-32021,#66f
065-32022,#aaf
065-32049,#aaf
065-32052,#66f
065-32061,#aaf
065-32062,#aaf
065-32068,#aaf
065-32072,#aaf
065-32073,#aaf
065-32076,#aaf
065-32078,#aaf
065-32079,#aaf
065-32083,#aaf
065-32087,#aaf
065-32090,#aaf
065-32099,#f66
065-32102,#aaf
065-32105,#aaf
065-32107,#aaf
065-32111,#aaf
065-32114,#aaf
065-32118,#aaf
065-32121,#aaf
065-32123,#aaf
065-32126,#aaf
065-32127,#aaf
065-32900,#66f
065-32904,#aaf
065-33001,#faa
065-33012,#aaf
065-33013,#aaf
065-33023,#f66
065-33024,#aaf
065-33027,#aaf
065-33028,#aaf
065-33029,#66f
065-33032,#aaf
065-33036,#aaf
065-33038,#aaf
065-33040,#aaf
065-33044,#aaf
065-33045,#aaf
065-33049,#aaf
065-33054,#aaf
065-33058,#aaf
065-33059,#aaf
065-33061,#aaf
065-33062,#aaf
065-33067,#aaf
065-33069,#aaf
065-33073,#aaf
065-33077,#aaf
065-33078,#aaf
065-33082,#aaf
065-33083,#aaf
065-33087,#aaf
065-33090,#aaf
065-33092,#aaf
065-33097,#aaf
065-33099,#f66
065-35600,#f66
065-35605,#aaf
065-35607,#66f
065-35609,#aaf
065-35612,#66f
065-35616,#66f
065-35617,#aaf
065-35618,#aaf
065-35619,#aaf
065-35620,#f66
065-35622,#f66
065-35625,#f66
065-35626,#aaf
065-35632,#aaf
065-36802,#f66
065-36803,#faa
065-36807,#f66
065-36808,#66f
065-36850,#f66
065-36851,#f66
065-36852,#f66
065-36931,#66f
065-36932,#f66
065-36933,#66f
065-37609,#f66
065-37610,#aaf
065-37612,#aaf
065-37621,#f66
065-37622,#f66
065-37623,#f66
065-37624,#f66
065-37625,#aaf
065-37626,#66f
065-37627,#faa
065-37630,#66f
065-37631,#aaf
065-37632,#aaf
065-37634,#faa
065-37638,#faa
065-37640,#aaf
065-37651,#aaf
065-37654,#aaf
065-37659,#66f
065-37660,#f66
065-37664,#aaf
065-37665,#faa
065-37666,#f66
065-37671,#aaf
065-37672,#aaf
065-37684,#66f
065-37685,#aaf
065-37689,#aaf
065-37691,#66f
065-37701,#faa
065-37704,#aaf
065-37709,#aaf
065-37712,#aaf
065-37717,#66f
065-37718,#f66
065-37720,#f66
065-37722,#66f
065-37723,#aaf
065-37724,#aaf
065-37725,#aaf
065-37726,#aaf
065-37733,#aaf
065-37735,#aaf
065-37745,#66f
065-37748,#f66
065-37749,#f66
065-37750,#66f
065-37753,#f66
065-37755,#f66
065-37758,#aaf
065-37763,#ddd
065-37767,#aaf
065-37768,#66f
065-37801,#66f
065-37802,#f66
065-37803,#f66
065-37804,#f66
065-37807,#f66
065-37811,#f66
065-37813,#f66
065-37820,#f66
065-37825,#f66
065-37831,#f66
065-37833,#aaf
065-37850,#f66
065-37853,#f66
065-37856,#f66
065-37857,#f66
065-37858,#f66
065-37880,#faa
065-37882,#f66
065-37884,#66f
065-37890,#f66
065-37896,#faa
065-37901,#aaf
065-37919,#f66
065-37923,#66f
065-37925,#66f
065-37927,#66f
065-37931,#66f
065-37937,#aaf
065-37939,#66f
065-37942,#66f
065-37944,#aaf
065-37948,#66f
065-37953,#66f
065-37955,#66f
065-37956,#66f
065-37957,#f66
065-37960,#66f
065-37971,#f66
065-37973,#66f
065-37974,#f66
065-37981,#66f
065-37982,#66f
065-37990,#faa
065-37997,#66f
065-38603,#faa
065-38901,#66f
065-38902,#faa
065-38905,#66f
065-38915,#66f
065-39823,#faa
065-39827,#faa
065-39900,#f66
065-40000,#f66
065-40004,#faa
065-40007,#faa
065-40014,#faa
065-40017,#f66
065-40022,#f66
065-40023,#f66
065-40831,#f66
065-40836,#faa
065-40842,#aaf
065-40843,#66f
065-40862,#faa
065-40870,#66f
065-40880,#aaf
065-41000,#f66
065-41002,#f66
065-41005,#f66
065-41008,#f66
065-41011,#f66
065-41020,#f66
065-41021,#f66
065-41024,#f66
065-41027,#f66
065-41031,#f66
065-41037,#f66
065-41038,#f66
065-41045,#f66
065-41047,#f66
065-41054,#f66
065-41061,#f66
065-41063,#f66
065-42000,#f66
065-42006,#faa
065-42009,#faa
065-42011,#faa
065-42014,#f66
065-42015,#f66
065-42019,#f66
065-42022,#f66
065-42024,#faa
065-42029,#faa
065-42030,#f66
065-42040,#f66
065-42047,#f66
065-42048,#f66
065-42801,#f66
065-42802,#f66
065-42803,#f66
065-42804,#f66
065-42808,#aaf
065-42813,#f66
065-42821,#f66
065-42851,#aaf
065-42861,#aaf
065-42863,#ddd
065-42866,#aaf
065-42870,#66f
065-42900,#aaf
065-42904,#aaf
065-42910,#f66
065-42950,#aaf
065-42974,#f66
065-42976,#f66
065-43001,#f66
065-43003,#f66
065-43006,#faa
065-43009,#aaf
065-43012,#faa
065-43018,#aaf
065-43026,#faa
065-43031,#aaf
065-43035,#f66
065-44000,#f66
065-44003,#f66
065-44005,#aaf
065-44011,#aaf
065-44015,#faa
065-44019,#aaf
065-44022,#aaf
065-44024,#faa
065-44029,#faa
065-44030,#faa
065-44031,#aaf
065-44032,#faa
065-44039,#faa
065-44041,#f66
065-44043,#aaf
065-44046,#aaf
065-44047,#f66
065-44048,#66f
065-44900,#f66
065-45001,#aaf
065-45002,#66f
065-45003,#aaf
065-45004,#66f
065-45905,#f66
065-45907,#faa
065-45908,#faa
065-45910,#66f
065-45922,#f66
065-45925,#66f
065-45990,#f66
065-45991,#f66
065-45992,#f66
065-46002,#aaf
065-46005,#aaf
065-46007,#aaf
065-46009,#aaf
065-46016,#aaf
065-46018,#faa
065-46019,#aaf
065-46026,#faa
065-46028,#faa
065-46039,#66f
065-46044,#f66
065-46047,#aaf
065-46600,#f66
065-46610,#f66
065-46612,#f66
065-46653,#f66
065-46661,#aaf
065-46688,#f66
065-46693,#f66
065-46704,#f66
065-46710,#f66
065-46712,#f66
065-46715,#f66
065-46757,#f66
065-46758,#faa
065-46762,#f66
065-46800,#f66
065-46813,#f66
065-46823,#f66
065-46828,#f66
065-46901,#66f
065-46902,#66f
065-46903,#f66
065-46911,#aaf
065-46920,#f66
065-46931,#f66
065-47003,#aaf
065-47011,#faa
065-47013,#faa
065-47016,#aaf
065-47019,#f66
065-47022,#f66
065-47036,#f66
065-47037,#f66
065-47039,#f66
065-47041,#f66
065-47042,#f66
065-47044,#f66
065-47048,#f66
065-47049,#f66
065-47053,#faa
065-47055,#aaf
065-47058,#f66
065-47061,#faa
065-47064,#aaf
065-47065,#f66
065-48000,#f66
065-48005,#f66
065-48010,#f66
065-48011,#f66
065-48012,#f66
065-48025,#f66
065-48032,#f66
065-48036,#66f
065-48800,#f66
065-48806,#f66
065-48851,#f66
065-48852,#f66
065-48853,#f66
065-48870,#faa
065-48900,#f66
065-48902,#aaf
065-49000,#f66
065-49007,#aaf
065-49009,#faa
065-49011,#faa
065-49800,#66f
065-49812,#faa
065-49813,#f66
065-49820,#f66
065-49821,#f66
065-49826,#66f
065-49830,#f66
065-49841,#66f
065-49843,#aaf
065-49852,#faa
065-49854,#f66
065-49860,#66f
065-49870,#faa
065-49880,#f66
065-49900,#f66
065-49901,#f66
065-49903,#f66
065-49907,#f66
065-49908,#f66
065-50100,#f66
065-50102,#f66
065-50110,#f66
065-50111,#f66
065-50116,#f66
065-50117,#f66
065-50119,#f66
065-50121,#f66
065-50126,#f66
065-50127,#f66
065-50130,#f66
065-50203,#faa
065-50205,#faa
065-50209,#faa
065-50213,#faa
065-50216,#faa
065-50221,#faa
065-50223,#faa
065-50226,#faa
065-50227,#f66
065-50228,#faa
065-50235,#faa
065-50237,#f66
065-50240,#aaf
065-50241,#aaf
065-50300,#f66
065-50304,#f66
065-50306,#f66
065-50307,#f66
065-50309,#f66
065-50313,#f66
065-50314,#f66
065-50317,#f66
065-50323,#faa
065-50324,#faa
065-50327,#f66
065-50328,#f66
065-50331,#f66
065-50402,#f66
065-50403,#f66
065-50404,#f66
065-50405,#f66
065-50408,#f66
065-50412,#f66
065-50413,#f66
065-50417,#f66
065-50419,#f66
065-50424,#f66
065-50427,#f66
065-50433,#faa
065-50435,#f66
065-50436,#f66
065-50789,#66f
065-50791,#f66
065-50792,#66f
065-50793,#66f
065-50794,#66f
065-50801,#66f
065-50802,#66f
065-50803,#aaf
065-50804,#aaf
065-50805,#f66
065-50806,#66f
065-50807,#66f
065-50808,#f66
065-50809,#aaf
065-50811,#66f
065-50812,#66f
065-50813,#66f
065-50814,#66f
065-50815,#f66
065-50816,#aaf
065-50817,#66f
065-50818,#66f
065-50819,#f66
065-50821,#66f
065-50822,#66f
065-50825,#aaf
065-50826,#faa
065-50827,#f66
065-50828,#66f
065-50830,#f66
065-50833,#f66
065-50900,#66f
065-50901,#f66
065-50906,#66f
065-50916,#f66
065-51000,#faa
065-51001,#f66
065-51003,#f66
065-51005,#f66
065-51009,#f66
065-51011,#f66
065-51019,#f66
065-51021,#f66
065-51022,#f66
065-51026,#f66
065-51027,#f66
065-51035,#ddd
065-51041,#faa
065-51044,#f66
065-51047,#f66
065-51052,#f66
065-51056,#f66
065-51700,#66f
065-51701,#66f
065-51817,#f66
065-51819,#aaf
065-51827,#faa
065-51830,#f66
065-51833,#f66
065-51836,#aaf
065-51837,#f66
065-51838,#f66
065-51839,#f66
065-51840,#f66
065-51841,#ddd
065-51842,#f66
065-51845,#f66
065-51846,#66f
065-51849,#f66
065-51859,#faa
065-51861,#f66
065-51870,#f66
065-51871,#ddd
065-51873,#66f
065-51874,#faa
065-51877,#f66
065-51970,#aaf
065-51971,#f66
065-51980,#f66
065-52103,#aaf
065-52106,#aaf
065-52110,#aaf
065-52115,#aaf
065-52116,#aaf
065-52123,#aaf
065-52124,#aaf
065-52201,#aaf
065-52203,#aaf
065-52209,#aaf
065-52210,#aaf
065-52216,#66f
065-52222,#66f
065-52301,#f66
065-52302,#66f
065-52303,#f66
065-52305,#aaf
065-52312,#aaf
065-52313,#f66
065-52315,#aaf
065-52317,#f66
065-52318,#aaf
065-52319,#66f
065-52322,#aaf
065-52323,#ddd
065-52326,#aaf
065-52332,#66f
065-52333,#66f
065-52336,#aaf
065-52337,#aaf
065-52339,#f66
065-52404,#faa
065-52405,#f66
065-52407,#f66
065-52410,#f66
065-52411,#f66
065-52412,#aaf
065-52413,#aaf
065-52419,#aaf
065-52420,#f66
065-52423,#faa
065-52424,#faa
065-52425,#aaf
065-52427,#f66
065-52428,#f66
065-52431,#aaf
065-52432,#f66
065-52434,#faa
065-52435,#aaf
065-52436,#f66
065-52437,#aaf
065-52438,#faa
065-52439,#f66
065-52440,#faa
065-52441,#f66
065-52442,#aaf
065-52839,#f66
065-52840,#aaf
065-52841,#f66
065-52845,#aaf
065-52847,#aaf
065-52849,#f66
065-52858,#66f
065-52863,#66f
065-52864,#f66
065-52867,#faa
065-52870,#f66
065-52872,#f66
065-52873,#f66
065-52876,#f66
065-52877,#f66
065-52881,#f66
065-52883,#f66
065-52884,#f66
065-52885,#f66
065-52886,#f66
065-52887,#f66
065-52890,#aaf
065-52894,#66f
065-52895,#f66
065-52897,#f66
065-52900,#f66
065-52901,#66f
065-52903,#66f
065-52904,#f66
065-52905,#faa
065-52907,#f66
065-52919,#f66
065-52920,#f66
065-52921,#f66
065-53000,#f66
065-53002,#66f
065-53003,#aaf
065-53010,#aaf
065-53011,#66f
065-53017,#66f
065-53018,#aaf
065-53020,#f66
065-53025,#66f
065-53038,#f66
065-53042,#f66
065-54000,#aaf
065-54005,#faa
065-54007,#f66
065-54008,#aaf
065-54010,#aaf
065-54012,#aaf
065-54016,#aaf
065-54019,#faa
065-54022,#f66
065-54024,#f66
065-54025,#f66
065-54026,#aaf
065-54029,#aaf
065-54032,#aaf
065-54035,#f66
065-54036,#f66
065-54037,#f66
065-54046,#66f
065-54050,#f66
065-54052,#f66
065-54054,#f66
065-54055,#f66
065-54058,#f66
065-54059,#f66
065-54064,#faa
065-54067,#aaf
065-54069,#faa
065-54072,#f66
065-54075,#f66
065-54079,#aaf
065-54080,#f66
065-54081,#f66
065-55100,#faa
065-55103,#aaf
065-55200,#faa
065-55201,#faa
065-55300,#aaf
065-55301,#aaf
065-55306,#aaf
065-55308,#f66
065-55400,#f66
065-55401,#aaf
065-55406,#f66
065-55407,#ddd
065-55408,#aaf
065-55410,#aaf
065-55504,#f66
065-55751,#f66
065-55790,#aaf
065-56900,#f66
065-56910,#faa
065-56912,#f66
065-56913,#aaf
065-56915,#f66
065-56919,#aaf
065-56920,#aaf
065-56926,#66f
065-56930,#aaf
065-56935,#66f
065-58825,#f66
065-58830,#aaf
065-59800,#f66
065-59802,#f66
065-59803,#aaf
065-59804,#faa
067-11267,#aaf
067-11397,#f66
067-11974,#f66
067-12170,#66f
067-12356,#66f
067-12669,#faa
067-12681,#f66
067-12702,#f66
067-12747,#f66
067-12786,#f66
067-12807,#f66
067-12884,#f66
067-12943,#66f
067-12988,#faa
067-13032,#66f
067-13239,#66f
067-13328,#aaf
067-13424,#aaf
067-13551,#aaf
067-13635,#aaf
067-13658,#aaf
067-13706,#66f
067-13993,#aaf
067-14314,#f66
067-14502,#f66
067-14564,#f66
067-14693,#f66
067-14783,#aaf
067-14820,#f66
067-14971,#f66
067-15018,#f66
067-15102,#f66
067-15287,#f66
067-15321,#f66
067-15530,#f66
067-15749,#f66
067-15941,#f66
067-16002,#f66
067-16107,#faa
067-16318,#faa
067-16463,#f66
067-16573,#f66
067-16801,#f66
067-16836,#f66
067-16869,#f66
067-16944,#f66
067-17428,#f66
067-17512,#f66
067-17630,#f66
067-18012,#f66
067-18119,#f66
067-18143,#f66
067-18213,#f66
067-18220,#f66
067-18385,#f66
067-18501,#f66
067-18562,#f66
067-18588,#f66
067-18791,#f66
067-18840,#f66
067-19081,#f66
067-19319,#f66
067-19325,#f66
067-19427,#f66
067-19455,#f66
067-19532,#f66
067-19646,#f66
067-19685,#faa
067-19800,#f66
067-19948,#f66
067-21013,#aaf
067-21065,#faa
067-21134,#faa
067-21159,#faa
067-21203,#aaf
067-21231,#aaf
067-21248,#66f
067-21318,#faa
067-21362,#faa
067-21405,#f66
067-21489,#faa
067-21615,#faa
067-21621,#faa
067-21712,#66f
067-21725,#faa
067-21783,#f66
067-21800,#faa
067-21846,#faa
067-21895,#faa
067-21961,#faa
067-22003,#aaf
067-22034,#aaf
067-22061,#faa
067-22090,#aaf
067-22139,#faa
067-22143,#faa
067-22300,#f66
067-22325,#faa
067-22396,#aaf
067-22406,#f66
067-22412,#f66
067-22427,#66f
067-22453,#faa
067-22464,#faa
067-22533,#faa
067-22552,#ddd
067-22599,#aaf
067-22610,#faa
067-22685,#aaf
067-22694,#aaf
067-22709,#faa
067-22730,#faa
067-22824,#f66
067-22847,#faa
067-22873,#faa
067-22898,#f66
067-22997,#aaf
067-23002,#aaf
067-23077,#aaf
067-23221,#aaf
067-23240,#66f
067-23264,#aaf
067-23313,#aaf
067-23423,#aaf
067-23519,#aaf
067-23542,#aaf
067-23637,#aaf
067-23733,#aaf
067-23769,#aaf
067-23879,#aaf
067-23905,#aaf
067-23970,#aaf
067-24005,#f66
067-24033,#faa
067-24067,#f66
067-24148,#faa
067-24182,#faa
067-24263,#66f
067-24352,#faa
067-24360,#66f
067-24385,#faa
067-24438,#f66
067-24500,#faa
067-24557,#faa
067-24651,#f66
067-24669,#faa
067-24684,#f66
067-24739,#faa
067-24801,#faa
067-24874,#f66
067-24908,#faa
067-24927,#aaf
067-25011,#faa
067-25076,#faa
067-25155,#aaf
067-25234,#faa
067-25404,#faa
067-25432,#faa
067-25493,#f66
067-25501,#faa
067-25536,#faa
067-25588,#aaf
067-25696,#faa
067-25703,#aaf
067-25741,#faa
067-25812,#faa
067-25845,#aaf
067-25919,#faa
067-25935,#faa
067-25990,#faa
067-26069,#aaf
067-26086,#aaf
067-26171,#aaf
067-26275,#faa
067-26370,#faa
067-26413,#aaf
067-26442,#aaf
067-26512,#aaf
067-26597,#aaf
067-26625,#aaf
067-26683,#f66
067-26715,#aaf
067-26747,#faa
067-26808,#faa
067-26830,#aaf
067-26861,#faa
067-26893,#f66
067-26916,#aaf
067-26978,#aaf
067-27031,#f66
067-27046,#f66
067-27098,#f66
067-27100,#faa
067-27212,#faa
067-27223,#f66
067-27320,#f66
067-27506,#f66
067-27595,#f66
067-27602,#faa
067-27648,#faa
067-27719,#f66
067-27721,#f66
067-27872,#faa
067-27915,#aaf
067-27971,#faa
067-28014,#faa
067-28200,#faa
067-28299,#aaf
067-28368,#faa
067-28392,#faa
067-28417,#faa
067-28522,#faa
067-28530,#faa
067-28656,#faa
067-28773,#faa
067-28809,#faa
067-28939,#ddd
067-29043,#faa
067-29128,#aaf
067-29205,#faa
067-29298,#faa
067-29434,#aaf
067-29661,#faa
067-29825,#faa
067-29848,#faa
067-31066,#aaf
067-31082,#aaf
067-31193,#aaf
067-31271,#aaf
067-31348,#aaf
067-31432,#aaf
067-31461,#aaf
067-31538,#aaf
067-31574,#aaf
067-31631,#aaf
067-31662,#aaf
067-31765,#aaf
067-31808,#66f
067-31839,#aaf
067-31900,#aaf
067-31981,#faa
067-31994,#aaf
067-32101,#66f
067-32206,#66f
067-32435,#66f
067-32554,#66f
067-32773,#aaf
067-32872,#aaf
067-33017,#66f
067-33108,#aaf
067-33126,#aaf
067-33227,#aaf
067-33431,#aaf
067-33529,#aaf
067-33622,#f66
067-33713,#aaf
067-33774,#aaf
067-33818,#aaf
067-33997,#faa
067-34064,#aaf
067-34180,#faa
067-34322,#aaf
067-34410,#66f
067-34452,#aaf
067-34600,#ddd
067-34726,#aaf
067-34824,#aaf
067-35026,#faa
067-35088,#aaf
067-35127,#aaf
067-35215,#aaf
067-35260,#aaf
067-35383,#f66
067-35402,#aaf
067-35500,#aaf
067-35636,#aaf
067-35678,#aaf
067-35797,#aaf
067-35852,#aaf
067-35886,#aaf
067-35961,#66f
067-35989,#f66
067-36005,#aaf
067-36104,#faa
067-36274,#aaf
067-36389,#aaf
067-36407,#aaf
067-36433,#faa
067-36556,#faa
067-36602,#aaf
067-36645,#aaf
067-36781,#aaf
067-36844,#aaf
067-36973,#faa
067-37109,#aaf
067-37138,#aaf
067-37258,#aaf
067-37296,#faa
067-37830,#aaf
067-38113,#aaf
067-38570,#faa
067-39027,#aaf
067-39226,#aaf
067-39423,#faa
067-39471,#faa
067-39508,#aaf
067-39704,#aaf
067-41017,#f66
067-41109,#f66
067-41165,#f66
067-41216,#f66
067-41262,#f66
067-41321,#f66
067-41378,#f66
067-41464,#f66
067-41560,#f66
067-41572,#f66
067-41673,#f66
067-41686,#f66
067-41722,#f66
067-41769,#f66
067-41818,#f66
067-41899,#f66
067-41976,#f66
067-42016,#f66
067-42258,#f66
067-42312,#f66
067-42351,#f66
067-42363,#f66
067-42434,#f66
067-42459,#f66
067-42509,#f66
067-42605,#f66
067-42707,#f66
067-42821,#f66
067-42854,#f66
067-42946,#f66
067-43033,#f66
067-43148,#f66
067-43242,#f66
067-43329,#f66
067-43400,#faa
067-43439,#f66
067-43691,#faa
067-43738,#f66
067-43845,#f66
067-43915,#66f
067-44013,#f66
067-44059,#f66
067-44158,#f66
067-44191,#f66
067-44209,#f66
067-44274,#f66
067-44346,#f66
067-44507,#f66
067-44520,#f66
067-44549,#f66
067-44601,#f66
067-44625,#f66
067-44663,#f66
067-44706,#f66
067-44757,#f66
067-44804,#f66
067-44903,#f66
067-44992,#f66
067-45015,#f66
067-45058,#f66
067-45107,#f66
067-45164,#f66
067-45241,#f66
067-45314,#f66
067-45418,#f66
067-45453,#f66
067-45482,#f66
067-45511,#f66
067-45548,#f66
067-45624,#f66
067-45670,#f66
067-45701,#f66
067-45736,#f66
067-45774,#f66
067-45847,#f66
067-45908,#f66
067-45956,#f66
067-45997,#f66
067-46014,#f66
067-46098,#f66
067-46153,#f66
067-46220,#f66
067-46307,#f66
067-46344,#f66
067-46422,#f66
067-46477,#f66
067-46618,#f66
067-46690,#f66
067-46739,#f66
067-46828,#f66
067-46867,#f66
067-46872,#f66
067-46971,#f66
067-47018,#f66
067-47051,#f66
067-47116,#f66
067-47154,#f66
067-47199,#f66
067-47226,#f66
067-47249,#f66
067-47302,#f66
067-47348,#f66
067-47436,#f66
067-47530,#f66
067-47541,#f66
067-47563,#f66
067-47619,#f66
067-47712,#f66
067-47724,#f66
067-47814,#f66
067-47833,#f66
067-47879,#f66
067-47943,#f66
067-48122,#f66
067-48150,#f66
067-48252,#f66
067-48305,#f66
067-48320,#f66
067-48396,#f66
067-48447,#f66
067-48475,#f66
067-48524,#f66
067-48579,#f66
067-48613,#f66
067-48637,#f66
067-48689,#f66
067-48703,#f66
067-48728,#f66
067-48810,#f66
067-48864,#f66
067-48892,#f66
067-48906,#f66
067-48917,#f66
067-48949,#f66
067-48995,#f66
067-49006,#f66
067-49061,#f66
067-49085,#f66
067-49100,#f66
067-49156,#f66
067-49162,#f66
067-49208,#f66
067-49263,#f66
067-49316,#f66
067-49373,#f66
067-49401,#f66
067-49457,#f66
067-49472,#f66
067-49503,#f66
067-49542,#f66
067-49596,#f66
067-49629,#f66
067-49705,#f66
067-49732,#f66
067-49766,#f66
067-49791,#faa
067-49802,#f66
067-49923,#f66
067-49981,#f66
067-51127,#f66
067-51180,#f66
067-51317,#faa
067-51415,#faa
067-51565,#f66
067-51582,#faa
067-51646,#faa
067-51729,#faa
067-51844,#faa
067-51922,#faa
067-52129,#faa
067-52218,#f66
067-52260,#faa
067-52405,#aaf
067-52516,#faa
067-52627,#faa
067-52723,#faa
067-52750,#faa
067-52868,#faa
067-52957,#f66
067-53014,#aaf
067-53067,#faa
067-53137,#faa
067-53205,#faa
067-53261,#faa
067-53318,#aaf
067-53363,#aaf
067-53435,#faa
067-53512,#faa
067-53594,#f66
067-53610,#faa
067-53657,#f66
067-53707,#f66
067-53764,#faa
067-53773,#66f
067-53821,#f66
067-53855,#f66
067-53903,#aaf
067-53932,#faa
067-54279,#66f
067-54353,#66f
067-54416,#66f
067-54713,#aaf
067-54835,#f66
067-54899,#aaf
067-54924,#aaf
067-55016,#f66
067-55160,#faa
067-55203,#f66
067-55281,#faa
067-55410,#faa
067-55700,#faa
067-55936,#faa
067-56122,#f66
067-56165,#faa
067-56250,#aaf
067-56399,#f66
067-56412,#66f
067-56701,#f66
067-56798,#aaf
067-57019,#f66
067-57101,#faa
067-57157,#aaf
067-57315,#f66
067-57430,#f66
067-57509,#f66
067-57566,#f66
067-57639,#f66
067-57688,#faa
067-57703,#f66
067-57735,#f66
067-57862,#f66
067-58346,#faa
067-58437,#faa
067-58460,#faa
067-58782,#f66
067-58828,#f66
067-59352,#faa
067-59406,#faa
067-59562,#faa
067-61020,#aaf
067-61124,#faa
067-61169,#faa
067-61207,#aaf
067-61263,#faa
067-61312,#66f
067-61373,#f66
067-61411,#faa
067-61462,#faa
067-61549,#f66
067-61709,#f66
067-61983,#f66
067-62136,#66f
067-62192,#faa
067-62479,#f66
067-62755,#66f
067-63106,#f66
067-63814,#66f
067-64012,#f66
067-64204,#faa
